GAME_ID,SEASON,DAY_OF_WEEK,MONTH,DAY,YEAR,HOUR,VISITOR_TEAM,VISITOR_POINTS,HOME_TEAM,HOME_POINTS,OT,OTHER
201701030BOS,2017,Tue,01,3,2017,7:30 pm,Utah,104,Boston,115,"18,624"
201701030DAL,2017,Tue,01,3,2017,8:30 pm,Washington,105,Dallas,113,"19,318"
201701030DEN,2017,Tue,01,3,2017,9:00 pm,Sacramento,120,Denver,113,"11,018"
201701030DET,2017,Tue,01,3,2017,7:30 pm,Indiana,121,Detroit,116,"13,435"
201701030LAL,2017,Tue,01,3,2017,10:30 pm,Memphis,102,L.A. Lakers,116,"18,997"
201701030PHI,2017,Tue,01,3,2017,7:00 pm,Minnesota,91,Philadelphia,93,"17,124"
201701030PHO,2017,Tue,01,3,2017,9:00 pm,Miami,90,Phoenix,99,"16,772"
201701030SAS,2017,Tue,01,3,2017,8:30 pm,Toronto,82,San Antonio,110,"18,418"
201701040CHO,2017,Wed,01,4,2017,7:00 pm,Oklahoma City Thunder,112,Charlotte Hornets,123,"18,418"
201701040CLE,2017,Wed,01,4,2017,8:00 pm,Chicago,106,Cleveland,94,"20,562"
201701040GSW,2017,Wed,01,4,2017,10:30 pm,Portland,117,Golden State,125,"19,596"
201701040LAC,2017,Wed,01,4,2017,10:30 pm,Memphis,106,L.A. Clippers,115,"19,060"
201701040NYK,2017,Wed,01,4,2017,7:30 pm,Milwaukee,105,New York,104,"19,812"
201701040ORL,2017,Wed,01,4,2017,7:00 pm,Atlanta,111,Orlando,92,"18,846"
201701040SAC,2017,Wed,01,4,2017,10:30 pm,Miami,107,Sacramento,102,"17,608"
201701050DAL,2017,Thu,01,5,2017,8:30 pm,Phoenix,102,Dallas,95,"19,570"
201701050DEN,2017,Thu,01,5,2017,9:00 pm,San Antonio,127,Denver,99,"14,391"
201701050DET,2017,Thu,01,5,2017,7:30 pm,Charlotte Hornets,114,Detroit,115,"13,723"
201701050HOU,2017,Thu,01,5,2017,8:00 pm,Oklahoma City Thunder,116,Houston,118,"18,055"
201701050IND,2017,Thu,01,5,2017,7:00 pm,Brooklyn Nets,109,Indiana,121,"16,421"
201701050NOP,2017,Thu,01,5,2017,8:00 pm,Atlanta,99,New Orleans Pelicans,94,"15,003"
201701050POR,2017,Thu,01,5,2017,10:30 pm,L.A. Lakers,109,Portland,118,"19,403"
201701050TOR,2017,Thu,01,5,2017,7:30 pm,Utah,93,Toronto,101,"19,800"
201701060BOS,2017,Fri,01,6,2017,7:30 pm,Philadelphia,106,Boston,110,"18,624"
201701060BRK,2017,Fri,01,6,2017,7:30 pm,Cleveland,116,Brooklyn Nets,108,"17,732"
201701060GSW,2017,Fri,01,6,2017,10:30 pm,Memphis,128,Golden State,119,OT,"19,596"
201701060LAL,2017,Fri,01,6,2017,10:30 pm,Miami,100,L.A. Lakers,127,"18,997"
201701060MIL,2017,Fri,01,6,2017,8:00 pm,New York,116,Milwaukee,111,"18,717"
201701060ORL,2017,Fri,01,6,2017,7:00 pm,Houston,100,Orlando,93,"19,272"
201701060SAC,2017,Fri,01,6,2017,10:30 pm,L.A. Clippers,106,Sacramento,98,"17,608"
201701060WAS,2017,Fri,01,6,2017,7:00 pm,Minnesota,105,Washington,112,"18,686"
201701070BOS,2017,Sat,01,7,2017,7:30 pm,New Orleans Pelicans,108,Boston,117,"18,624"
201701070CHI,2017,Sat,01,7,2017,8:00 pm,Toronto,118,Chicago,123,OT,"21,195"
201701070DAL,2017,Sat,01,7,2017,8:30 pm,Atlanta,97,Dallas,82,"19,655"
201701070IND,2017,Sat,01,7,2017,7:00 pm,New York,109,Indiana,123,"17,367"
201701070MIN,2017,Sat,01,7,2017,8:00 pm,Utah,94,Minnesota,92,"13,945"
201701070OKC,2017,Sat,01,7,2017,8:00 pm,Denver,106,Oklahoma City Thunder,121,"18,203"
201701070SAS,2017,Sat,01,7,2017,8:30 pm,Charlotte Hornets,85,San Antonio,102,"18,418"
201701080BRK,2017,Sun,01,8,2017,12:00 pm,Philadelphia,105,Brooklyn Nets,95,"16,123"
201701080LAC,2017,Sun,01,8,2017,3:30 pm,Miami,86,L.A. Clippers,98,"19,060"
201701080LAL,2017,Sun,01,8,2017,9:30 pm,Orlando,95,L.A. Lakers,111,"18,997"
201701080MEM,2017,Sun,01,8,2017,8:00 pm,Utah,79,Memphis,88,"16,112"
201701080MIL,2017,Sun,01,8,2017,2:00 pm,Washington,107,Milwaukee,101,"15,311"
201701080PHO,2017,Sun,01,8,2017,8:30 pm,Cleveland,120,Phoenix,116,"18,055"
201701080POR,2017,Sun,01,8,2017,9:00 pm,Detroit,125,Portland,124,2OT,"13,506"
201701080SAC,2017,Sun,01,8,2017,9:00 pm,Golden State,117,Sacramento,106,"17,608"
201701080TOR,2017,Sun,01,8,2017,6:00 pm,Houston,129,Toronto,122,"19,800"
201701090CHI,2017,Mon,01,9,2017,8:00 pm,Oklahoma City Thunder,109,Chicago,94,"21,923"
201701090MIN,2017,Mon,01,9,2017,8:00 pm,Dallas,92,Minnesota,101,"9,625"
201701090NYK,2017,Mon,01,9,2017,7:30 pm,New Orleans Pelicans,110,New York,96,"19,812"
201701100BRK,2017,Tue,01,10,2017,7:30 pm,Atlanta,117,Brooklyn Nets,97,"13,279"
201701100GSW,2017,Tue,01,10,2017,10:30 pm,Miami,95,Golden State,107,"19,596"
201701100HOU,2017,Tue,01,10,2017,8:00 pm,Charlotte Hornets,114,Houston,121,"16,196"
201701100LAL,2017,Tue,01,10,2017,10:30 pm,Portland,108,L.A. Lakers,87,"18,483"
201701100SAC,2017,Tue,01,10,2017,10:30 pm,Detroit,94,Sacramento,100,"17,608"
201701100SAS,2017,Tue,01,10,2017,8:30 pm,Milwaukee,109,San Antonio,107,"18,418"
201701100TOR,2017,Tue,01,10,2017,7:30 pm,Boston,106,Toronto,114,"19,800"
201701100UTA,2017,Tue,01,10,2017,9:00 pm,Cleveland,92,Utah,100,"19,911"
201701100WAS,2017,Tue,01,10,2017,7:00 pm,Chicago,99,Washington,101,"14,361"
201701110BOS,2017,Wed,01,11,2017,8:00 pm,Washington,108,Boston,117,"18,624"
201701110LAC,2017,Wed,01,11,2017,10:30 pm,Orlando,96,L.A. Clippers,105,"19,060"
201701110MIN,2017,Wed,01,11,2017,8:00 pm,Houston,105,Minnesota,119,"13,858"
201701110OKC,2017,Wed,01,11,2017,8:00 pm,Memphis,95,Oklahoma City Thunder,103,"18,203"
201701110PHI,2017,Wed,01,11,2017,7:00 pm,New York,97,Philadelphia,98,"18,755"
201701110POR,2017,Wed,01,11,2017,10:30 pm,Cleveland,86,Portland,102,"19,393"
201701120BRK,2017,Thu,01,12,2017,7:30 pm,New Orleans Pelicans,104,Brooklyn Nets,95,"14,352"
201701120DEN,2017,Thu,01,12,2017,3:00 pm,Indiana,112,Denver,140,"18,689","at London, England"
201701120GSW,2017,Thu,01,12,2017,10:30 pm,Detroit,107,Golden State,127,"19,596"
201701120NYK,2017,Thu,01,12,2017,8:00 pm,Chicago,89,New York,104,"19,812"
201701120PHO,2017,Thu,01,12,2017,10:00 pm,Dallas,113,Phoenix,108,"19,874","at Mexico City, Mexico"
201701120SAS,2017,Thu,01,12,2017,8:30 pm,L.A. Lakers,94,San Antonio,134,"18,418"
201701130ATL,2017,Fri,01,13,2017,8:00 pm,Boston,103,Atlanta,101,"18,216"
201701130HOU,2017,Fri,01,13,2017,8:00 pm,Memphis,110,Houston,105,"18,055"
201701130MIL,2017,Fri,01,13,2017,8:00 pm,Miami,108,Milwaukee,116,"17,483"
201701130MIN,2017,Fri,01,13,2017,8:00 pm,Oklahoma City Thunder,86,Minnesota,96,"16,644"
201701130PHI,2017,Fri,01,13,2017,7:00 pm,Charlotte Hornets,93,Philadelphia,102,"18,215"
201701130POR,2017,Fri,01,13,2017,10:00 pm,Orlando,115,Portland,109,"19,344"
201701130SAC,2017,Fri,01,13,2017,10:30 pm,Cleveland,120,Sacramento,108,"17,608"
201701130TOR,2017,Fri,01,13,2017,7:30 pm,Brooklyn Nets,113,Toronto,132,"19,800"
201701130UTA,2017,Fri,01,13,2017,10:30 pm,Detroit,77,Utah,110,"19,911"
201701140CHI,2017,Sat,01,14,2017,5:00 pm,New Orleans Pelicans,99,Chicago,107,"21,916"
201701140LAC,2017,Sat,01,14,2017,3:30 pm,L.A. Lakers,97,L.A. Clippers,113,"19,060"
201701140PHO,2017,Sat,01,14,2017,6:00 pm,San Antonio,105,Phoenix,108,"20,532","at Mexico City, Mexico"
201701140UTA,2017,Sat,01,14,2017,9:00 pm,Orlando,107,Utah,114,"19,911"
201701140WAS,2017,Sat,01,14,2017,8:00 pm,Philadelphia,93,Washington,109,"17,880"
201701150ATL,2017,Sun,01,15,2017,3:00 pm,Milwaukee,98,Atlanta,111,"14,231"
201701150BRK,2017,Sun,01,15,2017,6:00 pm,Houston,137,Brooklyn Nets,112,"17,732"
201701150DAL,2017,Sun,01,15,2017,2:00 pm,Minnesota,87,Dallas,98,"19,655"
201701150LAL,2017,Sun,01,15,2017,9:30 pm,Detroit,102,L.A. Lakers,97,"18,997"
201701150MEM,2017,Sun,01,15,2017,9:00 pm,Chicago,108,Memphis,104,"18,119"
201701150SAC,2017,Sun,01,15,2017,9:00 pm,Oklahoma City Thunder,122,Sacramento,118,"17,608"
201701150TOR,2017,Sun,01,15,2017,3:00 pm,New York,101,Toronto,116,"19,800"
201701160BOS,2017,Mon,01,16,2017,7:30 pm,Charlotte Hornets,98,Boston,108,"18,624"
201701160DEN,2017,Mon,01,16,2017,5:00 pm,Orlando,112,Denver,125,"11,217"
201701160GSW,2017,Mon,01,16,2017,8:00 pm,Cleveland,91,Golden State,126,"19,596"
201701160IND,2017,Mon,01,16,2017,4:00 pm,New Orleans Pelicans,95,Indiana,98,"15,525"
201701160LAC,2017,Mon,01,16,2017,10:30 pm,Oklahoma City Thunder,98,L.A. Clippers,120,"19,060"
201701160MIL,2017,Mon,01,16,2017,3:30 pm,Philadelphia,113,Milwaukee,104,"13,261"
201701160NYK,2017,Mon,01,16,2017,1:00 pm,Atlanta,108,New York,107,"19,812"
201701160PHO,2017,Mon,01,16,2017,9:00 pm,Utah,106,Phoenix,101,"16,767"
201701160WAS,2017,Mon,01,16,2017,2:00 pm,Portland,101,Washington,120,"17,395"
201701170BRK,2017,Tue,01,17,2017,7:30 pm,Toronto,119,Brooklyn Nets,109,"12,874"
201701170CHI,2017,Tue,01,17,2017,8:00 pm,Dallas,99,Chicago,98,"21,294"
201701170LAL,2017,Tue,01,17,2017,10:30 pm,Denver,127,L.A. Lakers,121,"18,412"
201701170MIA,2017,Tue,01,17,2017,7:30 pm,Houston,103,Miami,109,"19,600"
201701170SAS,2017,Tue,01,17,2017,8:30 pm,Minnesota,114,San Antonio,122,"18,418"
201701180BOS,2017,Wed,01,18,2017,7:30 pm,New York,117,Boston,106,"18,624"
201701180CHO,2017,Wed,01,18,2017,7:00 pm,Portland,85,Charlotte Hornets,107,"15,451"
201701180DET,2017,Wed,01,18,2017,8:00 pm,Atlanta,95,Detroit,118,"15,159"
201701180GSW,2017,Wed,01,18,2017,10:30 pm,Oklahoma City Thunder,100,Golden State,121,"19,596"
201701180HOU,2017,Wed,01,18,2017,8:00 pm,Milwaukee,92,Houston,111,"15,782"
201701180NOP,2017,Wed,01,18,2017,8:00 pm,Orlando,98,New Orleans Pelicans,118,"15,818"
201701180PHI,2017,Wed,01,18,2017,7:00 pm,Toronto,89,Philadelphia,94,"17,223"
201701180SAC,2017,Wed,01,18,2017,10:30 pm,Indiana,106,Sacramento,100,"17,608"
201701180WAS,2017,Wed,01,18,2017,7:00 pm,Memphis,101,Washington,104,"15,079"
201701190CLE,2017,Thu,01,19,2017,7:00 pm,Phoenix,103,Cleveland,118,"20,562"
201701190LAC,2017,Thu,01,19,2017,10:30 pm,Minnesota,104,L.A. Clippers,101,"19,060"
201701190MIA,2017,Thu,01,19,2017,7:30 pm,Dallas,95,Miami,99,"19,600"
201701190NYK,2017,Thu,01,19,2017,8:00 pm,Washington,113,New York,110,"19,812"
201701190SAS,2017,Thu,01,19,2017,8:30 pm,Denver,104,San Antonio,118,"18,418"
201701200ATL,2017,Fri,01,20,2017,8:00 pm,Chicago,93,Atlanta,102,"16,328"
201701200CHO,2017,Fri,01,20,2017,7:00 pm,Toronto,78,Charlotte Hornets,113,"18,378"
201701200DAL,2017,Fri,01,20,2017,8:30 pm,Utah,112,Dallas,107,OT,"19,421"
201701200HOU,2017,Fri,01,20,2017,8:00 pm,Golden State,125,Houston,108,"18,055"
201701200LAL,2017,Fri,01,20,2017,10:30 pm,Indiana,95,L.A. Lakers,108,"18,997"
201701200MEM,2017,Fri,01,20,2017,8:00 pm,Sacramento,91,Memphis,107,"16,991"
201701200NOP,2017,Fri,01,20,2017,8:00 pm,Brooklyn Nets,143,New Orleans Pelicans,114,"17,004"
201701200ORL,2017,Fri,01,20,2017,7:00 pm,Milwaukee,96,Orlando,112,"19,307"
201701200PHI,2017,Fri,01,20,2017,7:00 pm,Portland,92,Philadelphia,93,"19,476"
201701210ATL,2017,Sat,01,21,2017,7:00 pm,Philadelphia,93,Atlanta,110,"15,116"
201701210BOS,2017,Sat,01,21,2017,5:00 pm,Portland,127,Boston,123,OT,"18,624"
201701210CHI,2017,Sat,01,21,2017,9:00 pm,Sacramento,99,Chicago,102,"21,606"
201701210CHO,2017,Sat,01,21,2017,7:00 pm,Brooklyn Nets,105,Charlotte Hornets,112,"18,583"
201701210CLE,2017,Sat,01,21,2017,8:30 pm,San Antonio,118,Cleveland,115,OT,"20,562"
201701210DEN,2017,Sat,01,21,2017,9:00 pm,L.A. Clippers,98,Denver,123,"16,056"
201701210DET,2017,Sat,01,21,2017,6:00 pm,Washington,112,Detroit,113,"18,231"
201701210MEM,2017,Sat,01,21,2017,8:00 pm,Houston,119,Memphis,95,"18,119"
201701210MIA,2017,Sat,01,21,2017,7:30 pm,Milwaukee,97,Miami,109,"19,600"
201701210NYK,2017,Sat,01,21,2017,7:30 pm,Phoenix,107,New York,105,"19,812"
201701210UTA,2017,Sat,01,21,2017,9:00 pm,Indiana,100,Utah,109,"19,911"
201701220DAL,2017,Sun,01,22,2017,3:30 pm,L.A. Lakers,73,Dallas,122,"19,484"
201701220MIN,2017,Sun,01,22,2017,7:00 pm,Denver,108,Minnesota,111,"12,788"
201701220ORL,2017,Sun,01,22,2017,12:00 pm,Golden State,118,Orlando,98,"18,846"
201701220TOR,2017,Sun,01,22,2017,6:00 pm,Phoenix,115,Toronto,103,"19,800"
201701230ATL,2017,Mon,01,23,2017,7:30 pm,L.A. Clippers,115,Atlanta,105,"12,853"
201701230BRK,2017,Mon,01,23,2017,7:30 pm,San Antonio,112,Brooklyn Nets,86,"16,643"
201701230CHO,2017,Mon,01,23,2017,7:00 pm,Washington,109,Charlotte Hornets,99,"15,285"
201701230DET,2017,Mon,01,23,2017,7:30 pm,Sacramento,109,Detroit,104,"14,017"
201701230IND,2017,Mon,01,23,2017,8:00 pm,New York,109,Indiana,103,"16,015"
201701230MIA,2017,Mon,01,23,2017,7:30 pm,Golden State,102,Miami,105,"19,600"
201701230MIL,2017,Mon,01,23,2017,8:00 pm,Houston,114,Milwaukee,127,"14,016"
201701230NOP,2017,Mon,01,23,2017,8:00 pm,Cleveland,122,New Orleans Pelicans,124,"17,758"
201701230UTA,2017,Mon,01,23,2017,9:00 pm,Oklahoma City Thunder,97,Utah,95,"19,911"
201701240DEN,2017,Tue,01,24,2017,9:00 pm,Utah,93,Denver,103,"10,867"
201701240ORL,2017,Tue,01,24,2017,7:00 pm,Chicago,100,Orlando,92,"18,846"
201701240PHI,2017,Tue,01,24,2017,7:00 pm,L.A. Clippers,110,Philadelphia,121,"17,591"
201701240PHO,2017,Tue,01,24,2017,9:00 pm,Minnesota,112,Phoenix,111,"17,241"
201701240TOR,2017,Tue,01,24,2017,7:00 pm,San Antonio,108,Toronto,106,"19,800"
201701240WAS,2017,Tue,01,24,2017,7:00 pm,Boston,108,Washington,123,"16,387"
201701250BOS,2017,Wed,01,25,2017,7:30 pm,Houston,109,Boston,120,"18,624"
201701250BRK,2017,Wed,01,25,2017,7:30 pm,Miami,109,Brooklyn Nets,106,"14,929"
201701250CHI,2017,Wed,01,25,2017,8:00 pm,Atlanta,119,Chicago,114,"21,445"
201701250CHO,2017,Wed,01,25,2017,8:00 pm,Golden State,113,Charlotte Hornets,103,"19,639"
201701250CLE,2017,Wed,01,25,2017,7:00 pm,Sacramento,116,Cleveland,112,OT,"20,562"
201701250DAL,2017,Wed,01,25,2017,8:30 pm,New York,95,Dallas,103,"19,750"
201701250MEM,2017,Wed,01,25,2017,8:00 pm,Toronto,99,Memphis,101,"15,904"
201701250MIL,2017,Wed,01,25,2017,8:00 pm,Philadelphia,114,Milwaukee,109,"13,663"
201701250NOP,2017,Wed,01,25,2017,8:00 pm,Oklahoma City Thunder,114,New Orleans Pelicans,105,"15,277"
201701250POR,2017,Wed,01,25,2017,10:30 pm,L.A. Lakers,98,Portland,105,"19,393"
201701260DEN,2017,Thu,01,26,2017,9:00 pm,Phoenix,120,Denver,127,"12,231"
201701260MIN,2017,Thu,01,26,2017,8:00 pm,Indiana,109,Minnesota,103,"14,862"
201701260OKC,2017,Thu,01,26,2017,8:00 pm,Dallas,98,Oklahoma City Thunder,109,"18,203"
201701260UTA,2017,Thu,01,26,2017,10:30 pm,L.A. Lakers,88,Utah,96,"19,911"
201701270ATL,2017,Fri,01,27,2017,8:00 pm,Washington,112,Atlanta,86,"16,968"
201701270BOS,2017,Fri,01,27,2017,7:30 pm,Orlando,98,Boston,128,"18,624"
201701270CHI,2017,Fri,01,27,2017,8:00 pm,Miami,100,Chicago,88,"22,082"
201701270CLE,2017,Fri,01,27,2017,7:30 pm,Brooklyn Nets,116,Cleveland,124,"20,562"
201701270IND,2017,Fri,01,27,2017,7:00 pm,Sacramento,111,Indiana,115,OT,"17,522"
201701270NOP,2017,Fri,01,27,2017,8:00 pm,San Antonio,103,New Orleans Pelicans,119,"17,757"
201701270NYK,2017,Fri,01,27,2017,7:30 pm,Charlotte Hornets,107,New York,110,"19,812"
201701270PHI,2017,Fri,01,27,2017,8:00 pm,Houston,123,Philadelphia,118,"20,588"
201701270POR,2017,Fri,01,27,2017,10:00 pm,Memphis,109,Portland,112,"19,558"
201701270TOR,2017,Fri,01,27,2017,7:30 pm,Milwaukee,86,Toronto,102,"19,800"
201701280CHO,2017,Sat,01,28,2017,7:00 pm,Sacramento,109,Charlotte Hornets,106,"18,597"
201701280GSW,2017,Sat,01,28,2017,8:30 pm,L.A. Clippers,98,Golden State,144,"19,596"
201701280MIA,2017,Sat,01,28,2017,7:30 pm,Detroit,103,Miami,116,"19,600"
201701280MIL,2017,Sat,01,28,2017,8:00 pm,Boston,112,Milwaukee,108,OT,"18,717"
201701280MIN,2017,Sat,01,28,2017,9:00 pm,Brooklyn Nets,109,Minnesota,129,"14,798"
201701280PHO,2017,Sat,01,28,2017,9:00 pm,Denver,123,Phoenix,112,"18,055"
201701280UTA,2017,Sat,01,28,2017,9:00 pm,Memphis,102,Utah,95,"19,911"
201701290ATL,2017,Sun,01,29,2017,3:00 pm,New York,139,Atlanta,142,4OT,"13,643"
201701290CHI,2017,Sun,01,29,2017,7:00 pm,Philadelphia,108,Chicago,121,"21,606"
201701290CLE,2017,Sun,01,29,2017,3:30 pm,Oklahoma City Thunder,91,Cleveland,107,"20,562"
201701290IND,2017,Sun,01,29,2017,6:00 pm,Houston,101,Indiana,120,"17,923"
201701290NOP,2017,Sun,01,29,2017,6:00 pm,Washington,107,New Orleans Pelicans,94,"16,779"
201701290POR,2017,Sun,01,29,2017,9:00 pm,Golden State,113,Portland,111,"19,393"
201701290SAS,2017,Sun,01,29,2017,7:00 pm,Dallas,105,San Antonio,101,"18,418"
201701290TOR,2017,Sun,01,29,2017,6:00 pm,Orlando,114,Toronto,113,"19,800"
201701300BOS,2017,Mon,01,30,2017,8:00 pm,Detroit,109,Boston,113,"18,188"
201701300DAL,2017,Mon,01,30,2017,8:30 pm,Cleveland,97,Dallas,104,"20,202"
201701300MIA,2017,Mon,01,30,2017,7:30 pm,Brooklyn Nets,96,Miami,104,"19,600"
201701300MIN,2017,Mon,01,30,2017,8:00 pm,Orlando,105,Minnesota,111,OT,"11,124"
201701300PHI,2017,Mon,01,30,2017,6:00 pm,Sacramento,119,Philadelphia,122,"15,840"
201701300PHO,2017,Mon,01,30,2017,10:30 pm,Memphis,115,Phoenix,96,"16,332"
201701310HOU,2017,Tue,01,31,2017,8:00 pm,Sacramento,83,Houston,105,"15,187"
201701310LAL,2017,Tue,01,31,2017,10:30 pm,Denver,116,L.A. Lakers,120,"18,997"
201701310POR,2017,Tue,01,31,2017,10:00 pm,Charlotte Hornets,98,Portland,115,"19,393"
201701310SAS,2017,Tue,01,31,2017,8:30 pm,Oklahoma City Thunder,94,San Antonio,108,"18,418"
201701310TOR,2017,Tue,01,31,2017,7:00 pm,New Orleans Pelicans,106,Toronto,108,OT,"19,800"
201701310WAS,2017,Tue,01,31,2017,7:00 pm,New York,101,Washington,117,"16,683"
201702010BOS,2017,Wed,02,1,2017,7:30 pm,Toronto,104,Boston,109,"18,624"
201702010BRK,2017,Wed,02,1,2017,7:30 pm,New York,95,Brooklyn Nets,90,"17,732"
201702010CLE,2017,Wed,02,1,2017,7:00 pm,Minnesota,97,Cleveland,125,"20,562"
201702010DAL,2017,Wed,02,1,2017,8:30 pm,Philadelphia,95,Dallas,113,"19,263"
201702010DEN,2017,Wed,02,1,2017,9:00 pm,Memphis,119,Denver,99,"12,020"
201702010DET,2017,Wed,02,1,2017,7:30 pm,New Orleans Pelicans,98,Detroit,118,"14,262"
201702010GSW,2017,Wed,02,1,2017,10:30 pm,Charlotte Hornets,111,Golden State,126,"19,596"
201702010MIA,2017,Wed,02,1,2017,7:30 pm,Atlanta,93,Miami,116,"19,600"
201702010OKC,2017,Wed,02,1,2017,9:30 pm,Chicago,128,Oklahoma City Thunder,100,"18,203"
201702010ORL,2017,Wed,02,1,2017,7:00 pm,Indiana,98,Orlando,88,"16,662"
201702010PHO,2017,Wed,02,1,2017,9:00 pm,L.A. Clippers,124,Phoenix,114,"16,191"
201702010UTA,2017,Wed,02,1,2017,9:00 pm,Milwaukee,88,Utah,104,"19,694"
201702020HOU,2017,Thu,02,2,2017,8:00 pm,Atlanta,113,Houston,108,"15,602"
201702020LAC,2017,Thu,02,2,2017,10:30 pm,Golden State,133,L.A. Clippers,120,"19,385"
201702020SAS,2017,Thu,02,2,2017,8:30 pm,Philadelphia,86,San Antonio,102,"18,418"
201702020WAS,2017,Thu,02,2,2017,7:00 pm,L.A. Lakers,108,Washington,116,"16,473"
201702030BOS,2017,Fri,02,3,2017,8:00 pm,L.A. Lakers,107,Boston,113,"18,624"
201702030BRK,2017,Fri,02,3,2017,7:30 pm,Indiana,106,Brooklyn Nets,97,"14,557"
201702030DEN,2017,Fri,02,3,2017,9:00 pm,Milwaukee,117,Denver,121,"18,792"
201702030DET,2017,Fri,02,3,2017,7:30 pm,Minnesota,108,Detroit,116,"16,934"
201702030HOU,2017,Fri,02,3,2017,8:00 pm,Chicago,117,Houston,121,OT,"18,055"
201702030OKC,2017,Fri,02,3,2017,8:00 pm,Memphis,102,Oklahoma City Thunder,114,"18,203"
201702030ORL,2017,Fri,02,3,2017,7:00 pm,Toronto,94,Orlando,102,"17,141"
201702030POR,2017,Fri,02,3,2017,10:30 pm,Dallas,108,Portland,104,"19,393"
201702030SAC,2017,Fri,02,3,2017,10:30 pm,Phoenix,105,Sacramento,103,"17,608"
201702040ATL,2017,Sat,02,4,2017,7:00 pm,Orlando,86,Atlanta,113,"16,691"
201702040IND,2017,Sat,02,4,2017,7:00 pm,Detroit,84,Indiana,105,"17,660"
201702040MIA,2017,Sat,02,4,2017,7:30 pm,Philadelphia,102,Miami,125,"19,754"
201702040MIN,2017,Sat,02,4,2017,9:00 pm,Memphis,107,Minnesota,99,"15,081"
201702040NYK,2017,Sat,02,4,2017,8:30 pm,Cleveland,111,New York,104,"19,812"
201702040PHO,2017,Sat,02,4,2017,9:00 pm,Milwaukee,137,Phoenix,112,"17,192"
201702040SAC,2017,Sat,02,4,2017,10:30 pm,Golden State,106,Sacramento,109,OT,"17,608"
201702040SAS,2017,Sat,02,4,2017,9:00 pm,Denver,97,San Antonio,121,"18,418"
201702040UTA,2017,Sat,02,4,2017,9:00 pm,Charlotte Hornets,98,Utah,105,"19,911"
201702040WAS,2017,Sat,02,4,2017,7:00 pm,New Orleans Pelicans,91,Washington,105,"19,651"
201702050BOS,2017,Sun,02,5,2017,2:00 pm,L.A. Clippers,102,Boston,107,"18,624"
201702050BRK,2017,Sun,02,5,2017,12:00 pm,Toronto,103,Brooklyn Nets,95,"14,245"
201702050OKC,2017,Sun,02,5,2017,3:00 pm,Portland,99,Oklahoma City Thunder,105,"18,203"
201702060ATL,2017,Mon,02,6,2017,7:30 pm,Utah,120,Atlanta,95,"13,126"
201702060DEN,2017,Mon,02,6,2017,9:00 pm,Dallas,87,Denver,110,"13,047"
201702060DET,2017,Mon,02,6,2017,7:30 pm,Philadelphia,96,Detroit,113,"14,731"
201702060IND,2017,Mon,02,6,2017,7:00 pm,Oklahoma City Thunder,90,Indiana,93,"16,123"
201702060MEM,2017,Mon,02,6,2017,9:30 pm,San Antonio,74,Memphis,89,"16,708"
201702060MIN,2017,Mon,02,6,2017,8:00 pm,Miami,115,Minnesota,113,"12,502"
201702060NOP,2017,Mon,02,6,2017,8:00 pm,Phoenix,106,New Orleans Pelicans,111,"15,888"
201702060NYK,2017,Mon,02,6,2017,7:00 pm,L.A. Lakers,121,New York,107,"19,812"
201702060SAC,2017,Mon,02,6,2017,10:30 pm,Chicago,112,Sacramento,107,"17,608"
201702060TOR,2017,Mon,02,6,2017,7:30 pm,L.A. Clippers,109,Toronto,118,"19,800"
201702060WAS,2017,Mon,02,6,2017,7:00 pm,Cleveland,140,Washington,135,OT,"20,356"
201702070CHO,2017,Tue,02,7,2017,7:00 pm,Brooklyn Nets,107,Charlotte Hornets,111,"15,322"
201702070DAL,2017,Tue,02,7,2017,8:30 pm,Portland,114,Dallas,113,"19,326"
201702070HOU,2017,Tue,02,7,2017,8:00 pm,Orlando,104,Houston,128,"15,514"
201702080ATL,2017,Wed,02,8,2017,7:30 pm,Denver,106,Atlanta,117,"14,222"
201702080BRK,2017,Wed,02,8,2017,7:30 pm,Washington,114,Brooklyn Nets,110,OT,"13,179"
201702080DET,2017,Wed,02,8,2017,7:30 pm,L.A. Lakers,102,Detroit,121,"15,121"
201702080GSW,2017,Wed,02,8,2017,10:30 pm,Chicago,92,Golden State,123,"19,596"
201702080IND,2017,Wed,02,8,2017,7:00 pm,Cleveland,132,Indiana,117,"17,580"
201702080MEM,2017,Wed,02,8,2017,8:00 pm,Phoenix,91,Memphis,110,"16,044"
201702080MIL,2017,Wed,02,8,2017,8:00 pm,Miami,106,Milwaukee,88,"14,211"
201702080MIN,2017,Wed,02,8,2017,8:00 pm,Toronto,109,Minnesota,112,"13,832"
201702080NOP,2017,Wed,02,8,2017,8:00 pm,Utah,127,New Orleans Pelicans,94,"14,508"
201702080NYK,2017,Wed,02,8,2017,8:00 pm,L.A. Clippers,119,New York,115,"19,812"
201702080PHI,2017,Wed,02,8,2017,7:00 pm,San Antonio,111,Philadelphia,103,"19,233"
201702080SAC,2017,Wed,02,8,2017,10:30 pm,Boston,92,Sacramento,108,"17,608"
201702090CHO,2017,Thu,02,9,2017,7:00 pm,Houston,107,Charlotte Hornets,95,"16,270"
201702090DAL,2017,Thu,02,9,2017,8:30 pm,Utah,105,Dallas,112,OT,"19,883"
