GAME_ID,SEASON,DAY_OF_WEEK,MONTH,DAY,YEAR,HOUR,VISITOR_TEAM,VISITOR_POINTS,HOME_TEAM,HOME_POINTS,OT,OTHER
201301020CLE,2013,Wed,01,2,2013,7:00 pm,Sacramento,97,Cleveland,94,"12,331"
201301020GSW,2013,Wed,01,2,2013,7:30 pm,L.A. Clippers,94,Golden State,115,"19,596"
201301020HOU,2013,Wed,01,2,2013,7:00 pm,New Orleans Hornets,92,Houston,104,"18,198"
201301020IND,2013,Wed,01,2,2013,7:00 pm,Washington,81,Indiana,89,"11,182"
201301020MIA,2013,Wed,01,2,2013,7:30 pm,Dallas,109,Miami,119,OT,"20,102"
201301020MIL,2013,Wed,01,2,2013,7:00 pm,San Antonio,117,Milwaukee,110,"15,084"
201301020OKC,2013,Wed,01,2,2013,7:00 pm,Brooklyn Nets,110,Oklahoma City Thunder,93,"18,203"
201301020ORL,2013,Wed,01,2,2013,7:00 pm,Chicago,96,Orlando,94,"18,846"
201301020PHO,2013,Wed,01,2,2013,7:00 pm,Philadelphia,89,Phoenix,95,"16,034"
201301020TOR,2013,Wed,01,2,2013,7:00 pm,Portland,79,Toronto,102,"18,117"
201301020UTA,2013,Wed,01,2,2013,7:00 pm,Minnesota,84,Utah,106,"19,120"
201301030DEN,2013,Thu,01,3,2013,7:00 pm,Minnesota,101,Denver,97,"16,921"
201301030NYK,2013,Thu,01,3,2013,7:30 pm,San Antonio,83,New York,100,"19,033"
201301040BOS,2013,Fri,01,4,2013,8:00 pm,Indiana,75,Boston,94,"18,624"
201301040CHA,2013,Fri,01,4,2013,7:00 pm,Cleveland,106,Charlotte,104,"15,576"
201301040DET,2013,Fri,01,4,2013,7:30 pm,Atlanta,84,Detroit,85,"14,832"
201301040LAC,2013,Fri,01,4,2013,7:30 pm,L.A. Lakers,102,L.A. Clippers,107,"20,179"
201301040MEM,2013,Fri,01,4,2013,7:00 pm,Portland,86,Memphis,84,"15,823"
201301040MIA,2013,Fri,01,4,2013,8:00 pm,Chicago,96,Miami,89,"20,138"
201301040MIL,2013,Fri,01,4,2013,7:30 pm,Houston,115,Milwaukee,101,"15,867"
201301040OKC,2013,Fri,01,4,2013,7:00 pm,Philadelphia,85,Oklahoma City Thunder,109,"18,203"
201301040PHO,2013,Fri,01,4,2013,7:00 pm,Utah,87,Phoenix,80,"14,874"
201301040TOR,2013,Fri,01,4,2013,7:00 pm,Sacramento,105,Toronto,96,"17,824"
201301040WAS,2013,Fri,01,4,2013,7:00 pm,Brooklyn Nets,115,Washington,113,2OT,"16,006"
201301050ATL,2013,Sat,01,5,2013,7:00 pm,Boston,89,Atlanta,81,"19,159"
201301050BRK,2013,Sat,01,5,2013,7:30 pm,Sacramento,93,Brooklyn Nets,113,"17,732"
201301050CLE,2013,Sat,01,5,2013,7:30 pm,Houston,112,Cleveland,104,"16,866"
201301050DAL,2013,Sat,01,5,2013,7:30 pm,New Orleans Hornets,99,Dallas,96,OT,"20,338"
201301050DEN,2013,Sat,01,5,2013,7:00 pm,Utah,91,Denver,110,"19,155"
201301050IND,2013,Sat,01,5,2013,7:00 pm,Milwaukee,80,Indiana,95,"15,329"
201301050LAC,2013,Sat,01,5,2013,7:30 pm,Golden State,89,L.A. Clippers,115,"19,323"
201301050MIN,2013,Sat,01,5,2013,7:00 pm,Portland,102,Minnesota,97,"16,220"
201301050ORL,2013,Sat,01,5,2013,7:00 pm,New York,114,Orlando,106,"19,171"
201301050SAS,2013,Sat,01,5,2013,7:30 pm,Philadelphia,86,San Antonio,109,"18,581"
201301060DET,2013,Sun,01,6,2013,7:30 pm,Charlotte,108,Detroit,101,OT,"11,963"
201301060LAL,2013,Sun,01,6,2013,6:30 pm,Denver,112,L.A. Lakers,105,"18,997"
201301060MIA,2013,Sun,01,6,2013,6:00 pm,Washington,71,Miami,99,"20,228"
201301060PHO,2013,Sun,01,6,2013,6:00 pm,Memphis,92,Phoenix,81,"13,197"
201301060TOR,2013,Sun,01,6,2013,1:00 pm,Oklahoma City Thunder,104,Toronto,92,"17,634"
201301070CHI,2013,Mon,01,7,2013,7:00 pm,Cleveland,92,Chicago,118,"21,355"
201301070NOH,2013,Mon,01,7,2013,7:00 pm,San Antonio,88,New Orleans Hornets,95,"11,599"
201301070NYK,2013,Mon,01,7,2013,7:30 pm,Boston,102,New York,96,"19,033"
201301070POR,2013,Mon,01,7,2013,7:00 pm,Orlando,119,Portland,125,OT,"19,560"
201301070SAC,2013,Mon,01,7,2013,7:00 pm,Memphis,113,Sacramento,81,"11,531"
201301070UTA,2013,Mon,01,7,2013,7:00 pm,Dallas,94,Utah,100,"18,600"
201301070WAS,2013,Mon,01,7,2013,7:00 pm,Oklahoma City Thunder,99,Washington,101,"16,917"
201301080HOU,2013,Tue,01,8,2013,7:00 pm,L.A. Lakers,112,Houston,125,"18,135"
201301080IND,2013,Tue,01,8,2013,7:00 pm,Miami,77,Indiana,87,"18,165"
201301080MIL,2013,Tue,01,8,2013,7:00 pm,Phoenix,99,Milwaukee,108,"13,014"
201301080MIN,2013,Tue,01,8,2013,7:00 pm,Atlanta,103,Minnesota,108,"15,988"
201301080PHI,2013,Tue,01,8,2013,7:00 pm,Brooklyn Nets,109,Philadelphia,89,"16,167"
201301090BOS,2013,Wed,01,9,2013,7:30 pm,Phoenix,79,Boston,87,"18,624"
201301090CHA,2013,Wed,01,9,2013,7:00 pm,Utah,112,Charlotte,102,"13,347"
201301090CHI,2013,Wed,01,9,2013,7:00 pm,Milwaukee,104,Chicago,96,"21,570"
201301090CLE,2013,Wed,01,9,2013,7:00 pm,Atlanta,83,Cleveland,99,"13,149"
201301090DEN,2013,Wed,01,9,2013,7:00 pm,Orlando,105,Denver,108,"15,084"
201301090GSW,2013,Wed,01,9,2013,7:30 pm,Memphis,94,Golden State,87,"19,596"
201301090LAC,2013,Wed,01,9,2013,7:30 pm,Dallas,93,L.A. Clippers,99,"19,362"
201301090NOH,2013,Wed,01,9,2013,7:00 pm,Houston,79,New Orleans Hornets,88,"11,453"
201301090OKC,2013,Wed,01,9,2013,7:00 pm,Minnesota,84,Oklahoma City Thunder,106,"18,203"
201301090SAS,2013,Wed,01,9,2013,7:00 pm,L.A. Lakers,105,San Antonio,108,"18,581"
201301090TOR,2013,Wed,01,9,2013,7:00 pm,Philadelphia,72,Toronto,90,"15,629"
201301100IND,2013,Thu,01,10,2013,8:00 pm,New York,76,Indiana,81,"16,568"
201301100POR,2013,Thu,01,10,2013,7:30 pm,Miami,90,Portland,92,"20,536"
201301100SAC,2013,Thu,01,10,2013,7:00 pm,Dallas,117,Sacramento,112,OT,"14,011"
201301110ATL,2013,Fri,01,11,2013,7:30 pm,Utah,95,Atlanta,103,"12,064"
201301110BOS,2013,Fri,01,11,2013,7:30 pm,Houston,91,Boston,103,"18,624"
201301110BRK,2013,Fri,01,11,2013,7:30 pm,Phoenix,79,Brooklyn Nets,99,"16,272"
201301110DEN,2013,Fri,01,11,2013,7:00 pm,Cleveland,91,Denver,98,"16,445"
201301110GSW,2013,Fri,01,11,2013,7:30 pm,Portland,97,Golden State,103,"19,596"
201301110LAL,2013,Fri,01,11,2013,7:30 pm,Oklahoma City Thunder,116,L.A. Lakers,101,"18,997"
201301110MEM,2013,Fri,01,11,2013,7:00 pm,San Antonio,98,Memphis,101,OT,"17,685"
201301110MIL,2013,Fri,01,11,2013,7:30 pm,Detroit,103,Milwaukee,87,"15,681"
201301110NOH,2013,Fri,01,11,2013,7:00 pm,Minnesota,92,New Orleans Hornets,104,"13,538"
201301110NYK,2013,Fri,01,11,2013,8:00 pm,Chicago,108,New York,101,"19,033"
201301110TOR,2013,Fri,01,11,2013,7:00 pm,Charlotte,78,Toronto,99,"14,373"
201301120CHI,2013,Sat,01,12,2013,7:00 pm,Phoenix,97,Chicago,81,"21,874"
201301120DAL,2013,Sat,01,12,2013,8:00 pm,Memphis,83,Dallas,104,"19,984"
201301120DET,2013,Sat,01,12,2013,7:30 pm,Utah,90,Detroit,87,"18,441"
201301120IND,2013,Sat,01,12,2013,7:00 pm,Charlotte,88,Indiana,96,"13,656"
201301120LAC,2013,Sat,01,12,2013,12:30 pm,Orlando,104,L.A. Clippers,101,"19,060"
201301120PHI,2013,Sat,01,12,2013,7:30 pm,Houston,100,Philadelphia,107,"17,329"
201301120SAC,2013,Sat,01,12,2013,7:00 pm,Miami,128,Sacramento,99,"14,367"
201301120WAS,2013,Sat,01,12,2013,7:00 pm,Atlanta,83,Washington,93,"15,331"
201301130BRK,2013,Sun,01,13,2013,6:00 pm,Indiana,86,Brooklyn Nets,97,"16,499"
201301130DEN,2013,Sun,01,13,2013,6:00 pm,Golden State,105,Denver,116,"15,861"
201301130LAL,2013,Sun,01,13,2013,6:30 pm,Cleveland,93,L.A. Lakers,113,"18,997"
201301130NYK,2013,Sun,01,13,2013,12:00 pm,New Orleans Hornets,87,New York,100,"19,033"
201301130POR,2013,Sun,01,13,2013,6:00 pm,Oklahoma City Thunder,87,Portland,83,"20,423"
201301130SAS,2013,Sun,01,13,2013,6:00 pm,Minnesota,88,San Antonio,106,"18,144"
201301130TOR,2013,Sun,01,13,2013,1:00 pm,Milwaukee,107,Toronto,96,"17,384"
201301140BOS,2013,Mon,01,14,2013,7:30 pm,Charlotte,89,Boston,100,"18,624"
201301140CHI,2013,Mon,01,14,2013,7:00 pm,Atlanta,58,Chicago,97,"21,430"
201301140DAL,2013,Mon,01,14,2013,7:30 pm,Minnesota,98,Dallas,113,"19,486"
201301140MEM,2013,Mon,01,14,2013,7:00 pm,L.A. Clippers,99,Memphis,73,"15,837"
201301140PHO,2013,Mon,01,14,2013,7:00 pm,Oklahoma City Thunder,102,Phoenix,90,"14,951"
201301140SAC,2013,Mon,01,14,2013,7:00 pm,Cleveland,118,Sacramento,124,"12,194"
201301140UTA,2013,Mon,01,14,2013,7:00 pm,Miami,97,Utah,104,"19,911"
201301140WAS,2013,Mon,01,14,2013,7:00 pm,Orlando,91,Washington,120,"14,648"
201301150BRK,2013,Tue,01,15,2013,7:30 pm,Toronto,106,Brooklyn Nets,113,"16,236"
201301150CHA,2013,Tue,01,15,2013,7:00 pm,Indiana,103,Charlotte,76,"12,996"
201301150DEN,2013,Tue,01,15,2013,7:00 pm,Portland,111,Denver,115,OT,"15,521"
201301150HOU,2013,Tue,01,15,2013,7:00 pm,L.A. Clippers,117,Houston,109,"16,823"
201301150LAL,2013,Tue,01,15,2013,7:30 pm,Milwaukee,88,L.A. Lakers,104,"18,997"
201301150PHI,2013,Tue,01,15,2013,7:00 pm,New Orleans Hornets,111,Philadelphia,99,"17,304"
201301160ATL,2013,Wed,01,16,2013,7:30 pm,Brooklyn Nets,95,Atlanta,109,"15,029"
201301160BOS,2013,Wed,01,16,2013,8:00 pm,New Orleans Hornets,90,Boston,78,"18,624"
201301160DAL,2013,Wed,01,16,2013,7:00 pm,Houston,100,Dallas,105,"20,147"
201301160GSW,2013,Wed,01,16,2013,7:30 pm,Miami,92,Golden State,75,"19,596"
201301160OKC,2013,Wed,01,16,2013,7:00 pm,Denver,97,Oklahoma City Thunder,117,"18,203"
201301160ORL,2013,Wed,01,16,2013,7:00 pm,Indiana,86,Orlando,97,"17,499"
201301160POR,2013,Wed,01,16,2013,7:00 pm,Cleveland,93,Portland,88,"18,880"
201301160SAC,2013,Wed,01,16,2013,7:00 pm,Washington,94,Sacramento,95,"11,611"
201301160SAS,2013,Wed,01,16,2013,7:30 pm,Memphis,82,San Antonio,103,"18,581"
201301160TOR,2013,Wed,01,16,2013,7:00 pm,Chicago,107,Toronto,105,OT,"18,674"
201301170DET,2013,Thu,01,17,2013,8:00 pm,New York,102,Detroit,87,"18,689","at London, England"
201301170LAL,2013,Thu,01,17,2013,7:30 pm,Miami,99,L.A. Lakers,90,"18,997"
201301170MIN,2013,Thu,01,17,2013,7:00 pm,L.A. Clippers,90,Minnesota,77,"16,198"
201301170PHO,2013,Thu,01,17,2013,7:00 pm,Milwaukee,98,Phoenix,94,"15,963"
201301180BOS,2013,Fri,01,18,2013,7:00 pm,Chicago,100,Boston,99,OT,"18,624"
201301180BRK,2013,Fri,01,18,2013,7:30 pm,Atlanta,89,Brooklyn Nets,94,"17,732"
201301180DAL,2013,Fri,01,18,2013,8:30 pm,Oklahoma City Thunder,117,Dallas,114,OT,"20,434"
201301180DEN,2013,Fri,01,18,2013,7:00 pm,Washington,112,Denver,108,"16,523"
201301180IND,2013,Fri,01,18,2013,7:00 pm,Houston,95,Indiana,105,"16,902"
201301180MEM,2013,Fri,01,18,2013,7:00 pm,Sacramento,69,Memphis,85,"15,910"
201301180ORL,2013,Fri,01,18,2013,7:00 pm,Charlotte,106,Orlando,100,"17,598"
201301180PHI,2013,Fri,01,18,2013,7:00 pm,Toronto,101,Philadelphia,108,OT,"16,574"
201301180SAS,2013,Fri,01,18,2013,7:30 pm,Golden State,88,San Antonio,95,"18,581"
201301190ATL,2013,Sat,01,19,2013,7:00 pm,San Antonio,98,Atlanta,93,"18,255"
201301190CHA,2013,Sat,01,19,2013,7:00 pm,Sacramento,97,Charlotte,93,"17,012"
201301190CHI,2013,Sat,01,19,2013,7:00 pm,Memphis,85,Chicago,82,OT,"22,124"
201301190LAC,2013,Sat,01,19,2013,7:30 pm,Washington,87,L.A. Clippers,94,"19,188"
201301190MIN,2013,Sat,01,19,2013,7:00 pm,Houston,79,Minnesota,92,"16,799"
201301190NOH,2013,Sat,01,19,2013,7:00 pm,Golden State,116,New Orleans Hornets,112,"15,472"
201301190POR,2013,Sat,01,19,2013,7:00 pm,Milwaukee,110,Portland,104,"20,487"
201301190UTA,2013,Sat,01,19,2013,7:00 pm,Cleveland,98,Utah,109,"19,911"
201301200DEN,2013,Sun,01,20,2013,6:00 pm,Oklahoma City Thunder,118,Denver,121,OT,"19,155"
201301200DET,2013,Sun,01,20,2013,7:30 pm,Boston,88,Detroit,103,"17,575"
201301200ORL,2013,Sun,01,20,2013,6:00 pm,Dallas,111,Orlando,105,"18,192"
201301200TOR,2013,Sun,01,20,2013,1:00 pm,L.A. Lakers,103,Toronto,108,"19,800"
201301210ATL,2013,Mon,01,21,2013,2:00 pm,Minnesota,96,Atlanta,104,"13,808"
201301210CHA,2013,Mon,01,21,2013,2:00 pm,Houston,100,Charlotte,94,"16,108"
201301210CHI,2013,Mon,01,21,2013,8:30 pm,L.A. Lakers,83,Chicago,95,"22,550"
201301210GSW,2013,Mon,01,21,2013,1:00 pm,L.A. Clippers,99,Golden State,106,"19,596"
201301210MEM,2013,Mon,01,21,2013,12:00 pm,Indiana,82,Memphis,81,"17,508"
201301210NOH,2013,Mon,01,21,2013,12:00 pm,Sacramento,105,New Orleans Hornets,114,"10,880"
201301210NYK,2013,Mon,01,21,2013,3:30 pm,Brooklyn Nets,88,New York,85,"19,033"
201301210PHI,2013,Mon,01,21,2013,7:00 pm,San Antonio,90,Philadelphia,85,"15,346"
201301210POR,2013,Mon,01,21,2013,7:00 pm,Washington,98,Portland,95,"17,336"
201301220CLE,2013,Tue,01,22,2013,7:00 pm,Boston,90,Cleveland,95,"14,192"
201301220DET,2013,Tue,01,22,2013,7:30 pm,Orlando,90,Detroit,105,"11,798"
201301220LAC,2013,Tue,01,22,2013,7:30 pm,Oklahoma City Thunder,109,L.A. Clippers,97,"19,451"
201301220MIL,2013,Tue,01,22,2013,7:00 pm,Philadelphia,102,Milwaukee,110,"13,080"
201301230CHA,2013,Wed,01,23,2013,7:00 pm,Atlanta,104,Charlotte,92,"12,534"
201301230CHI,2013,Wed,01,23,2013,7:00 pm,Detroit,82,Chicago,85,"21,567"
201301230GSW,2013,Wed,01,23,2013,7:30 pm,Oklahoma City Thunder,99,Golden State,104,"19,596"
201301230HOU,2013,Wed,01,23,2013,7:00 pm,Denver,105,Houston,95,"16,867"
201301230MEM,2013,Wed,01,23,2013,7:00 pm,L.A. Lakers,93,Memphis,106,"17,984"
201301230MIA,2013,Wed,01,23,2013,7:30 pm,Toronto,116,Miami,123,OT,"20,002"
201301230MIN,2013,Wed,01,23,2013,7:00 pm,Brooklyn Nets,91,Minnesota,83,"15,785"
201301230POR,2013,Wed,01,23,2013,7:00 pm,Indiana,80,Portland,100,"18,934"
201301230SAC,2013,Wed,01,23,2013,7:00 pm,Phoenix,106,Sacramento,96,"12,741"
201301230SAS,2013,Wed,01,23,2013,7:30 pm,New Orleans Hornets,102,San Antonio,106,"17,511"
201301230UTA,2013,Wed,01,23,2013,7:00 pm,Washington,88,Utah,92,"18,158"
201301240BOS,2013,Thu,01,24,2013,8:00 pm,New York,89,Boston,86,"18,624"
201301240ORL,2013,Thu,01,24,2013,7:00 pm,Toronto,97,Orlando,95,"17,145"
201301240PHO,2013,Thu,01,24,2013,8:30 pm,L.A. Clippers,88,Phoenix,93,"16,017"
201301250ATL,2013,Fri,01,25,2013,7:30 pm,Boston,111,Atlanta,123,2OT,"15,595"
201301250CHI,2013,Fri,01,25,2013,7:00 pm,Golden State,87,Chicago,103,"21,756"
201301250CLE,2013,Fri,01,25,2013,7:30 pm,Milwaukee,108,Cleveland,113,"15,098"
201301250DAL,2013,Fri,01,25,2013,7:00 pm,San Antonio,113,Dallas,107,"19,884"
201301250LAL,2013,Fri,01,25,2013,7:30 pm,Utah,84,L.A. Lakers,102,"18,997"
201301250MEM,2013,Fri,01,25,2013,7:00 pm,Brooklyn Nets,77,Memphis,101,"16,911"
201301250MIA,2013,Fri,01,25,2013,7:30 pm,Detroit,88,Miami,110,"20,236"
201301250NOH,2013,Fri,01,25,2013,7:00 pm,Houston,100,New Orleans Hornets,82,"15,302"
201301250SAC,2013,Fri,01,25,2013,7:00 pm,Oklahoma City Thunder,105,Sacramento,95,"15,022"
201301250WAS,2013,Fri,01,25,2013,7:00 pm,Minnesota,101,Washington,114,"14,095"
201301260CHA,2013,Sat,01,26,2013,7:30 pm,Minnesota,101,Charlotte,102,"15,397"
201301260DEN,2013,Sat,01,26,2013,7:00 pm,Sacramento,93,Denver,121,"17,651"
201301260HOU,2013,Sat,01,26,2013,7:00 pm,Brooklyn Nets,106,Houston,119,"18,236"
201301260MIL,2013,Sat,01,26,2013,7:30 pm,Golden State,102,Milwaukee,109,"16,937"
201301260PHI,2013,Sat,01,26,2013,7:00 pm,New York,80,Philadelphia,97,"20,540"
201301260POR,2013,Sat,01,26,2013,7:00 pm,L.A. Clippers,100,Portland,101,"20,672"
201301260SAS,2013,Sat,01,26,2013,7:30 pm,Phoenix,99,San Antonio,108,"18,581"
201301260TOR,2013,Sat,01,26,2013,7:00 pm,Cleveland,99,Toronto,98,"18,820"
201301260UTA,2013,Sat,01,26,2013,7:30 pm,Indiana,110,Utah,114,OT,"19,201"
201301260WAS,2013,Sat,01,26,2013,7:00 pm,Chicago,73,Washington,86,"20,308"
201301270BOS,2013,Sun,01,27,2013,1:00 pm,Miami,98,Boston,100,2OT,"18,624"
201301270DAL,2013,Sun,01,27,2013,6:30 pm,Phoenix,95,Dallas,110,"20,305"
201301270LAC,2013,Sun,01,27,2013,6:30 pm,Portland,83,L.A. Clippers,96,"19,060"
201301270LAL,2013,Sun,01,27,2013,12:30 pm,Oklahoma City Thunder,96,L.A. Lakers,105,"18,997"
201301270MEM,2013,Sun,01,27,2013,5:00 pm,New Orleans Hornets,91,Memphis,83,"16,277"
201301270NYK,2013,Sun,01,27,2013,6:30 pm,Atlanta,104,New York,106,"19,033"
201301270ORL,2013,Sun,01,27,2013,6:00 pm,Detroit,104,Orlando,102,"17,959"
201301280BRK,2013,Mon,01,28,2013,7:30 pm,Orlando,77,Brooklyn Nets,97,"16,480"
201301280CHI,2013,Mon,01,28,2013,7:00 pm,Charlotte,85,Chicago,93,"21,308"
201301280DEN,2013,Mon,01,28,2013,7:00 pm,Indiana,101,Denver,102,"16,032"
201301280PHI,2013,Mon,01,28,2013,7:00 pm,Memphis,103,Philadelphia,100,"15,448"
201301280TOR,2013,Mon,01,28,2013,7:00 pm,Golden State,114,Toronto,102,"15,914"
201301280UTA,2013,Mon,01,28,2013,7:00 pm,Houston,125,Utah,80,"18,387"
201301280WAS,2013,Mon,01,28,2013,7:00 pm,Sacramento,96,Washington,94,"13,422"
201301290CLE,2013,Tue,01,29,2013,7:00 pm,Golden State,108,Cleveland,95,"13,939"
201301290DET,2013,Tue,01,29,2013,7:30 pm,Milwaukee,117,Detroit,90,"15,479"
201301290LAL,2013,Tue,01,29,2013,7:30 pm,New Orleans Hornets,106,L.A. Lakers,111,"18,997"
201301290POR,2013,Tue,01,29,2013,7:00 pm,Dallas,104,Portland,106,"18,888"
201301300ATL,2013,Wed,01,30,2013,7:30 pm,Toronto,92,Atlanta,93,"12,021"
201301300BOS,2013,Wed,01,30,2013,7:30 pm,Sacramento,81,Boston,99,"18,624"
201301300BRK,2013,Wed,01,30,2013,8:00 pm,Miami,105,Brooklyn Nets,85,"17,732"
201301300DEN,2013,Wed,01,30,2013,7:00 pm,Houston,110,Denver,118,"17,399"
201301300IND,2013,Wed,01,30,2013,7:00 pm,Detroit,79,Indiana,98,"12,137"
201301300MIL,2013,Wed,01,30,2013,7:00 pm,Chicago,104,Milwaukee,88,"17,640"
201301300MIN,2013,Wed,01,30,2013,7:00 pm,L.A. Clippers,96,Minnesota,90,"15,312"
201301300NYK,2013,Wed,01,30,2013,7:30 pm,Orlando,97,New York,113,"19,033"
201301300PHI,2013,Wed,01,30,2013,7:00 pm,Washington,84,Philadelphia,92,"15,101"
201301300PHO,2013,Wed,01,30,2013,8:30 pm,L.A. Lakers,86,Phoenix,92,"17,184"
201301300SAS,2013,Wed,01,30,2013,7:30 pm,Charlotte,78,San Antonio,102,"18,581"
201301300UTA,2013,Wed,01,30,2013,7:00 pm,New Orleans Hornets,99,Utah,104,"17,490"
201301310GSW,2013,Thu,01,31,2013,7:30 pm,Dallas,97,Golden State,100,"19,596"
201301310OKC,2013,Thu,01,31,2013,7:00 pm,Memphis,89,Oklahoma City Thunder,106,"18,203"
201302010BOS,2013,Fri,02,1,2013,7:30 pm,Orlando,84,Boston,97,"18,624"
201302010BRK,2013,Fri,02,1,2013,7:30 pm,Chicago,89,Brooklyn Nets,93,"17,732"
201302010DEN,2013,Fri,02,1,2013,7:00 pm,New Orleans Hornets,98,Denver,113,"17,221"
201302010DET,2013,Fri,02,1,2013,7:30 pm,Cleveland,99,Detroit,117,"15,693"
201302010IND,2013,Fri,02,1,2013,7:00 pm,Miami,89,Indiana,102,"18,165"
201302010MEM,2013,Fri,02,1,2013,7:00 pm,Washington,76,Memphis,85,"15,017"
201302010MIN,2013,Fri,02,1,2013,8:30 pm,L.A. Lakers,111,Minnesota,100,"18,547"
201302010NYK,2013,Fri,02,1,2013,7:30 pm,Milwaukee,86,New York,96,"19,033"
201302010PHI,2013,Fri,02,1,2013,7:30 pm,Sacramento,80,Philadelphia,89,"17,927"
201302010PHO,2013,Fri,02,1,2013,7:00 pm,Dallas,109,Phoenix,99,"16,304"
201302010TOR,2013,Fri,02,1,2013,7:00 pm,L.A. Clippers,73,Toronto,98,"19,800"
201302010UTA,2013,Fri,02,1,2013,7:00 pm,Portland,77,Utah,86,"19,512"
201302020ATL,2013,Sat,02,2,2013,7:00 pm,Chicago,93,Atlanta,76,"17,898"
201302020CLE,2013,Sat,02,2,2013,7:30 pm,Oklahoma City Thunder,110,Cleveland,115,"20,562"
201302020GSW,2013,Sat,02,2,2013,7:30 pm,Phoenix,93,Golden State,113,"19,596"
201302020HOU,2013,Sat,02,2,2013,7:00 pm,Charlotte,95,Houston,109,"15,494"
201302020MIL,2013,Sat,02,2,2013,7:30 pm,Orlando,98,Milwaukee,107,"14,321"
201302020MIN,2013,Sat,02,2,2013,7:00 pm,New Orleans Hornets,86,Minnesota,115,"16,289"
201302020NYK,2013,Sat,02,2,2013,7:30 pm,Sacramento,81,New York,120,"19,033"
201302020POR,2013,Sat,02,2,2013,7:00 pm,Utah,99,Portland,105,"20,376"
201302020SAS,2013,Sat,02,2,2013,7:30 pm,Washington,86,San Antonio,96,"18,581"
201302030BOS,2013,Sun,02,3,2013,1:00 pm,L.A. Clippers,104,Boston,106,"18,624"
201302030DET,2013,Sun,02,3,2013,1:00 pm,L.A. Lakers,98,Detroit,97,"18,157"
201302030TOR,2013,Sun,02,3,2013,2:00 pm,Miami,100,Toronto,85,"19,800"
201302040IND,2013,Mon,02,4,2013,7:00 pm,Chicago,101,Indiana,111,"18,165"
201302040MIA,2013,Mon,02,4,2013,7:30 pm,Charlotte,94,Miami,99,"19,600"
201302040MIN,2013,Mon,02,4,2013,7:00 pm,Portland,100,Minnesota,98,"13,446"
201302040NYK,2013,Mon,02,4,2013,7:30 pm,Detroit,85,New York,99,"19,033"
201302040OKC,2013,Mon,02,4,2013,7:00 pm,Dallas,91,Oklahoma City Thunder,112,"18,203"
201302040PHI,2013,Mon,02,4,2013,7:00 pm,Orlando,61,Philadelphia,78,"14,630"
201302040UTA,2013,Mon,02,4,2013,7:00 pm,Sacramento,91,Utah,98,OT,"17,742"
201302040WAS,2013,Mon,02,4,2013,7:00 pm,L.A. Clippers,90,Washington,98,"16,246"
201302050BRK,2013,Tue,02,5,2013,7:30 pm,L.A. Lakers,92,Brooklyn Nets,83,"17,732"
201302050DEN,2013,Tue,02,5,2013,7:00 pm,Milwaukee,104,Denver,112,"15,272"
201302050HOU,2013,Tue,02,5,2013,7:00 pm,Golden State,109,Houston,140,"15,453"
201302050IND,2013,Tue,02,5,2013,7:00 pm,Atlanta,103,Indiana,114,"12,578"
201302050MEM,2013,Tue,02,5,2013,7:00 pm,Phoenix,96,Memphis,90,"14,933"
201302060ATL,2013,Wed,02,6,2013,7:30 pm,Memphis,92,Atlanta,103,"13,198"
201302060CLE,2013,Wed,02,6,2013,7:00 pm,Charlotte,95,Cleveland,122,"13,264"
201302060DAL,2013,Wed,02,6,2013,7:30 pm,Portland,99,Dallas,105,"19,746"
201302060DET,2013,Wed,02,6,2013,7:30 pm,Brooklyn Nets,93,Detroit,90,"12,576"
201302060MIA,2013,Wed,02,6,2013,7:30 pm,Houston,108,Miami,114,"19,693"
201302060MIN,2013,Wed,02,6,2013,8:00 pm,San Antonio,104,Minnesota,94,"15,224"
201302060NOH,2013,Wed,02,6,2013,7:00 pm,Phoenix,84,New Orleans Hornets,93,"12,148"
201302060OKC,2013,Wed,02,6,2013,7:00 pm,Golden State,98,Oklahoma City Thunder,119,"18,203"
201302060ORL,2013,Wed,02,6,2013,7:00 pm,L.A. Clippers,86,Orlando,76,"17,995"
201302060PHI,2013,Wed,02,6,2013,7:00 pm,Indiana,88,Philadelphia,69,"15,299"
201302060TOR,2013,Wed,02,6,2013,7:00 pm,Boston,99,Toronto,95,"17,163"
201302060UTA,2013,Wed,02,6,2013,7:00 pm,Milwaukee,86,Utah,100,"18,571"
201302060WAS,2013,Wed,02,6,2013,7:00 pm,New York,96,Washington,106,"18,263"
201302070BOS,2013,Thu,02,7,2013,8:00 pm,L.A. Lakers,95,Boston,116,"18,624"
201302070DEN,2013,Thu,02,7,2013,8:30 pm,Chicago,96,Denver,128,"19,325"
201302080ATL,2013,Fri,02,8,2013,7:30 pm,New Orleans Hornets,111,Atlanta,100,"14,022"
201302080CHA,2013,Fri,02,8,2013,7:00 pm,L.A. Lakers,100,Charlotte,93,"19,624"
201302080CLE,2013,Fri,02,8,2013,7:30 pm,Orlando,108,Cleveland,119,"14,073"
201302080DET,2013,Fri,02,8,2013,7:30 pm,San Antonio,109,Detroit,119,"16,267"
201302080HOU,2013,Fri,02,8,2013,7:00 pm,Portland,103,Houston,118,"15,655"
201302080IND,2013,Fri,02,8,2013,7:00 pm,Toronto,100,Indiana,98,OT,"16,253"
201302080MEM,2013,Fri,02,8,2013,7:00 pm,Golden State,93,Memphis,99,"16,701"
