YEAR,MONTH,DAY,VISITOR_TEAM,HOME_TEAM,MIN_LINE,MAX_LINE,AVERAGE_LINE
2007,01,17,Brooklyn,Charlotte,191.5,191.5,191.5
2007,01,17,Utah,Detroit,191.5,193.5,192.96666666666667
2007,01,17,Chicago,Milwaukee,191.5,192.5,192.36666666666667
2007,01,17,Philadelphia,Memphis,219.5,221.5,220.3
2007,01,17,Atlanta,Minnesota,186.5,186.5,186.5
2007,01,17,Phoenix,Houston,200.5,204.5,200.76666666666668
2007,01,17,L.A. Lakers,San Antonio,198.5,198.5,198.5
2007,01,17,Cleveland,Portland,183.5,184.5,183.83333333333334
2007,01,17,Golden State,L.A. Clippers,205.5,206.5,205.56666666666666
2007,01,18,Indiana,Miami,192.5,193.5,192.56666666666666
2007,01,18,L.A. Lakers,Dallas,205.5,206.5,206.3
2007,01,19,Utah,Toronto,199.5,199.5,199.5
2007,01,19,Miami,Philadelphia,198.5,200.5,198.63333333333333
2007,01,19,Washington,Orlando,204.5,205.5,205.1
2007,01,19,Sacramento,Boston,194.5,195.5,194.56666666666666
2007,01,19,Brooklyn,New York,194.5,194.5,194.5
2007,01,19,Charlotte,Atlanta,189.5,190.5,189.56666666666666
2007,01,19,New Orleans,San Antonio,177.5,178.5,178.03333333333333
2007,01,19,Detroit,Minnesota,186.5,187.5,187.43333333333334
2007,01,19,Portland,Phoenix,204.5,204.5,204.5
2007,01,19,Cleveland,Denver,194.5,196.5,195.7
2007,01,20,Memphis,L.A. Clippers,220.5,222.5,222.36666666666667
2007,01,20,Atlanta,Charlotte,184.5,185.5,184.56666666666666
2007,01,20,New York,Indiana,195.5,196.5,195.7
2007,01,20,Sacramento,Detroit,193.5,194.5,194.03333333333333
2007,01,20,Orlando,Brooklyn,180.5,181.5,180.7
2007,01,20,L.A. Lakers,New Orleans,194.5,194.5,194.5
2007,01,20,Boston,Washington,208.5,209.5,209.16666666666666
2007,01,20,Utah,Chicago,197.5,197.5,197.5
2007,01,20,Denver,Houston,191.5,192.5,192.23333333333332
2007,01,20,Cleveland,Golden State,204.5,207.5,204.7
2007,01,21,Dallas,Miami,194.5,195.5,195.23333333333332
2007,01,21,San Antonio,Philadelphia,185.5,186.5,185.56666666666666
2007,01,21,Minnesota,Phoenix,203.5,204.5,203.63333333333333
2007,01,21,Milwaukee,Portland,186.5,187.5,187.3
2007,01,22,Charlotte,Toronto,192.5,193.5,193.43333333333334
2007,01,22,Orlando,Cleveland,182.5,183.5,182.56666666666666
2007,01,22,Chicago,Indiana,190.5,191.5,190.83333333333334
2007,01,22,San Antonio,Boston,182.5,183.5,183.1
2007,01,22,New York,Miami,194.5,197.5,195.1
2007,01,22,Memphis,Denver,230.5,233.5,233.16666666666666
2007,01,22,Minnesota,Utah,192.5,193.5,192.9
2007,01,22,Brooklyn,Sacramento,192.5,193.5,193.36666666666667
2007,01,22,Golden State,L.A. Lakers,222.5,226.5,225.56666666666666
2007,01,23,New Orleans,Philadelphia,183.5,184.5,184.3
2007,01,23,Phoenix,Washington,230.5,231.5,231.43333333333334
2007,01,23,Dallas,Orlando,185.5,188.5,185.7
2007,01,23,Atlanta,Chicago,185.5,188.5,186.23333333333332
2007,01,23,Milwaukee,L.A. Clippers,192.5,195.5,194.9
2007,01,24,New Orleans,Toronto,187.5,188.5,188.1
2007,01,24,Detroit,Charlotte,186.5,189.5,186.7
2007,01,24,Philadelphia,Cleveland,187.5,188.5,187.56666666666666
2007,01,24,Miami,Indiana,192.5,196.5,195.7
2007,01,24,Atlanta,Boston,184.5,185.5,185.16666666666666
2007,01,24,Phoenix,New York,217.5,218.5,217.56666666666666
2007,01,24,Houston,San Antonio,180.5,219.5,183.1
2007,01,24,Memphis,Utah,219.5,221.5,220.03333333333333
